network,pool_address,date,open,high,low,close,volume
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-11-05,1.7766428917952e-05,1.98461790814194e-05,1.7766428917952e-05,1.91884124923225e-05,10508.3944286763
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-11-04,1.80379716923047e-05,1.83389668972936e-05,1.71986461437167e-05,1.7766428917952e-05,9185.25529027896
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-11-03,1.89765952943584e-05,1.90800577060532e-05,1.70666588244764e-05,1.80379716923047e-05,8233.95439904353
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-11-02,1.92290991780583e-05,1.95917793062444e-05,1.868747121892e-05,1.89765952943584e-05,4292.52298720701
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-11-01,2.0243065410619e-05,2.0421810468128e-05,1.88824163920265e-05,1.92290991780583e-05,8824.29087897173
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-31,2.11431377015209e-05,2.1204159939183e-05,2.00141711065415e-05,2.0243065410619e-05,5224.57206341819
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-30,2.18034217243431e-05,2.26011489924134e-05,2.10628023519558e-05,2.11431377015209e-05,11057.139699339
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-29,2.12243576344411e-05,2.26125160262061e-05,2.12243576344411e-05,2.18034217243431e-05,8869.90415563873
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-28,2.13239262950182e-05,2.18209194418786e-05,2.00361821695651e-05,2.12243576344411e-05,10051.6844529538
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-27,2.11179311248597e-05,2.15882754057533e-05,2.07440410591622e-05,2.13239262950182e-05,4834.42144051624
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-26,2.05071801687192e-05,2.14376124985495e-05,1.99664401930502e-05,2.11179311248597e-05,7163.6758534286
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-25,2.28982239530093e-05,2.3153098257457e-05,1.95702568381956e-05,2.05071801687192e-05,14318.1009641632
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-24,2.18554640546759e-05,2.34587158429123e-05,2.17562842344156e-05,2.28982239530093e-05,8916.51321906414
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-23,2.27225167451876e-05,2.28083349239177e-05,2.10551852491478e-05,2.18554640546759e-05,7820.88921481586
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-22,2.34041151528433e-05,2.48215629564706e-05,2.25537180277676e-05,2.27225167451876e-05,14169.9534953388
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-21,2.42010297656657e-05,2.50376383826894e-05,2.30058762867909e-05,2.34041151528433e-05,10452.8269043137
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-20,2.34265991198545e-05,2.43480969671499e-05,2.27966483601602e-05,2.42010297656657e-05,5977.42152898477
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-19,2.36812613827149e-05,2.46759732493513e-05,2.30959673754358e-05,2.34265991198545e-05,5864.73433365883
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-18,2.241361251304e-05,2.40533726517912e-05,2.241361251304e-05,2.36812613827149e-05,10577.021864328
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-17,2.44792117199875e-05,2.48053234902789e-05,2.22062845729944e-05,2.241361251304e-05,13500.2686642429
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-16,2.2471862584857e-05,2.52351598565474e-05,2.18448360368052e-05,2.44792117199875e-05,19976.590717719
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-15,2.31773783840827e-05,2.37629174592886e-05,2.18705303377199e-05,2.2471862584857e-05,18334.7972921031
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-14,2.10511312278003e-05,2.33867353721383e-05,2.06692504940825e-05,2.31773783840827e-05,13110.7524755767
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-13,2.17442510262184e-05,2.19202994926467e-05,2.06239068974901e-05,2.10511312278003e-05,9053.17799443926
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-12,2.15721964862015e-05,2.2343577279432e-05,2.13932971244779e-05,2.17442510262184e-05,9823.53379811496
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-11,2.02260573765533e-05,2.17306301390352e-05,2.01048420637427e-05,2.15721964862015e-05,7712.52814557283
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-10,1.98704917252792e-05,2.0240388369711e-05,1.9254800055333e-05,2.02260573765533e-05,9909.94391388147
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-09,2.08938550477585e-05,2.1342581555712e-05,1.96318576954603e-05,1.98704917252792e-05,10143.0059399853
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-08,2.12068903064758e-05,2.15459495749262e-05,2.02294869466782e-05,2.08938550477585e-05,12077.5469642114
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-07,2.19579816198219e-05,2.33547583887264e-05,2.12068903064758e-05,2.12068903064758e-05,17232.2698614129
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-06,2.06015549671611e-05,2.20755046710259e-05,2.03800452019636e-05,2.19579816198219e-05,8580.93954821675
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-05,2.14931036385973e-05,2.17445253922146e-05,2.02993931684219e-05,2.06015549671611e-05,9108.98700749511
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-04,1.98290578617768e-05,2.21370209118764e-05,1.97217689339421e-05,2.14931036385973e-05,25097.2546805445
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-03,2.20374746511586e-05,2.31963244865781e-05,1.93836052210514e-05,1.98290578617768e-05,35553.3585287696
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-02,2.39017798702066e-05,2.565379604504e-05,2.05638161408644e-05,2.20374746511586e-05,41729.7114902621
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-10-01,2.38535962893418e-05,2.61946062242638e-05,2.17627886824657e-05,2.39017798702066e-05,47287.4697640907
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-30,2.28519748828174e-05,2.54142871057694e-05,2.24687815184852e-05,2.38535962893418e-05,33719.8156322833
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-29,2.39913829910928e-05,2.47774767023238e-05,2.26225068416468e-05,2.28519748828174e-05,14293.7485440992
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-28,2.30872060064623e-05,2.44518849983779e-05,2.19089225571066e-05,2.39913829910928e-05,17261.6135758893
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-27,2.09547071525581e-05,2.45643682521588e-05,2.09547071525581e-05,2.30872060064623e-05,20120.7044912775
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-26,1.85422816600199e-05,2.10310488442953e-05,1.81746348164254e-05,2.09547071525581e-05,15347.3720022104
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-25,1.85970157903983e-05,1.95305387717737e-05,1.84280194831824e-05,1.85422816600199e-05,11062.4075890824
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-24,1.76140345706712e-05,1.86954455865658e-05,1.72215347149603e-05,1.85970157903983e-05,10640.4967716636
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-23,1.71116335680006e-05,1.77723090458049e-05,1.68041080579613e-05,1.76140345706712e-05,5901.74136988619
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-22,1.83303768856773e-05,1.83704866799232e-05,1.66841181869267e-05,1.71116335680006e-05,5651.55513345106
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-21,1.82733270612301e-05,1.85676585759141e-05,1.76591267491911e-05,1.83303768856773e-05,5687.75782959245
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-20,1.76410552093155e-05,1.86600367654464e-05,1.73404909646584e-05,1.82733270612301e-05,12065.6830725472
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-19,1.68996281081908e-05,1.83096654536889e-05,1.68505838290038e-05,1.76410552093155e-05,9536.10935448338
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-18,1.6505371677097e-05,1.68996281081908e-05,1.57240217242175e-05,1.68996281081908e-05,6900.73106105115
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-17,1.61759376765575e-05,1.68518143145393e-05,1.59343639200096e-05,1.6505371677097e-05,4165.74777823171
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-16,1.64755568684242e-05,1.67348121848118e-05,1.59593585120759e-05,1.61759376765575e-05,4334.28194296869
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-15,1.7180916894856e-05,1.74181485099645e-05,1.63575509853965e-05,1.64755568684242e-05,3199.74460053839
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-14,1.76543344993528e-05,1.77530761608234e-05,1.70676001203175e-05,1.7180916894856e-05,2447.95899846281
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-13,1.70481879521248e-05,1.78449967308243e-05,1.67888888610352e-05,1.76543344993528e-05,5385.9087026263
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-12,1.6574196087978e-05,1.73004753173613e-05,1.6574196087978e-05,1.70481879521248e-05,6248.63863891012
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-11,1.72363671453136e-05,1.72951987265467e-05,1.6077279827644e-05,1.6574196087978e-05,7363.77310275143
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-10,1.71636109208622e-05,1.76749766626977e-05,1.70891539407779e-05,1.72363671453136e-05,6843.59227639349
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-09,1.64102867627797e-05,1.76882965270286e-05,1.61146899063058e-05,1.71636109208622e-05,8506.57972861128
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-08,1.58580735830585e-05,1.6669566105386e-05,1.58580735830585e-05,1.64102867627797e-05,4743.98320900203
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-07,1.58086317278146e-05,1.63212027527858e-05,1.57287791522173e-05,1.58580735830585e-05,4724.6029220363
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-06,1.58206922775378e-05,1.65995664864674e-05,1.50795456552153e-05,1.58086317278146e-05,10764.3426056773
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-05,1.68480028207373e-05,1.70551420902578e-05,1.5808122209832e-05,1.58206922775378e-05,6016.58557852026
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-04,1.65463988273586e-05,1.7256298777437e-05,1.57105942367344e-05,1.68480028207373e-05,7978.70828566311
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-03,1.75218671787982e-05,1.80506552856745e-05,1.65463988273586e-05,1.65463988273586e-05,6246.6659530113
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-02,1.64940136525962e-05,1.76040968730769e-05,1.63587853213619e-05,1.75218671787982e-05,7532.98653845709
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-09-01,1.73377298178331e-05,1.73605298473546e-05,1.63121865860601e-05,1.64940136525962e-05,7182.08116183509
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-31,1.77832339771742e-05,1.79143713458575e-05,1.71527596906142e-05,1.73377298178331e-05,2964.21172470708
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-30,1.80416948484783e-05,1.81386831113443e-05,1.69267504675396e-05,1.77832339771742e-05,6947.73881028569
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-29,1.81179513558214e-05,1.89502700537495e-05,1.77989330694389e-05,1.80416948484783e-05,6659.65687824658
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-28,1.83007418130412e-05,1.88450934736889e-05,1.76528623869444e-05,1.81179513558214e-05,12032.0299243374
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-27,1.97303463209766e-05,2.02387716478708e-05,1.80278871874616e-05,1.83007418130412e-05,10321.919911235
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-26,2.10327410962735e-05,2.12390447045431e-05,1.96691949863447e-05,1.97303463209766e-05,10368.1490558013
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-25,2.19818629177935e-05,2.19818629177935e-05,2.03288387825501e-05,2.10327410962735e-05,9088.34322324572
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-24,2.07653028361956e-05,2.31970398414668e-05,2.00762309058094e-05,2.19818629177935e-05,13827.6845336566
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-23,1.89262950142397e-05,2.10432100654979e-05,1.87740051300639e-05,2.07653028361956e-05,10167.2533920288
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-22,1.85342069423765e-05,1.92255980414852e-05,1.78790864067322e-05,1.89262950142397e-05,6687.50145198192
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-21,1.81308979062754e-05,1.88210660787e-05,1.77204437052442e-05,1.85342069423765e-05,6164.45630343329
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-20,1.78428664276666e-05,1.91074063513185e-05,1.77531421689077e-05,1.81308979062754e-05,8766.14014672721
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-19,1.76731732766245e-05,1.78836055578844e-05,1.66613723703839e-05,1.78428664276666e-05,6706.13496919873
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-18,1.79408436055598e-05,1.8315883940649e-05,1.76731732766245e-05,1.76731732766245e-05,4988.65560015548
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-17,1.75704878169998e-05,1.80553814041062e-05,1.73974408423219e-05,1.79408436055598e-05,3742.47461889058
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-16,1.86206548785451e-05,1.87435450105212e-05,1.72538221893573e-05,1.75704878169998e-05,8624.21784478318
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-15,1.92430788084254e-05,1.97680811663598e-05,1.80429374936811e-05,1.86206548785451e-05,8682.91738152089
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-14,1.97772257107725e-05,2.02403235983989e-05,1.89745531387885e-05,1.92430788084254e-05,6757.87619537771
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-13,2.00092414628437e-05,2.01347787608099e-05,1.87604956967215e-05,1.97772257107725e-05,6895.23186938302
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-12,1.88844125690484e-05,2.03568242779237e-05,1.88224694894803e-05,2.00092414628437e-05,11623.2658833653
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-11,2.03906712973622e-05,2.1130027801376e-05,1.87697914128441e-05,1.88844125690484e-05,6502.12011061596
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-10,2.08035739978416e-05,2.10803243347075e-05,2.02918220499025e-05,2.03906712973622e-05,4593.03349666965
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-09,2.17100364293053e-05,2.17467440401047e-05,1.96083394677437e-05,2.08035739978416e-05,10677.9851672565
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-08,1.90624736189325e-05,2.17715177208197e-05,1.85578156228398e-05,2.17100364293053e-05,14273.945609544
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-07,1.97886753604969e-05,2.18062466228807e-05,1.89848851825938e-05,1.90624736189325e-05,21374.0496058458
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-06,1.78896202175029e-05,2.09810655432123e-05,1.78201536599792e-05,1.97886753604969e-05,22342.4164594145
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-05,1.98110583278097e-05,2.01186988175662e-05,1.56055649880527e-05,1.78896202175029e-05,58901.7212143397
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-04,2.10044265929871e-05,2.14593667938266e-05,1.8765996626887e-05,1.98110583278097e-05,16320.9284933314
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-03,2.23623981373078e-05,2.2678654311176e-05,2.0227827001611e-05,2.10044265929871e-05,12795.0893417995
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-02,2.50126105277919e-05,2.52758327552748e-05,2.21238431149576e-05,2.23623981373078e-05,21222.2824890456
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-08-01,2.45329965135339e-05,2.50941685409989e-05,2.23654808972193e-05,2.50126105277919e-05,12713.8888175577
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-07-31,2.59300546788766e-05,2.67781134693723e-05,2.45272084073835e-05,2.45329965135339e-05,11159.7709030902
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-07-30,2.68876882948397e-05,2.80315290057912e-05,2.5693802269726e-05,2.59300546788766e-05,9689.17114221002
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-07-29,2.80068544119916e-05,2.93209861905911e-05,2.6881827903704e-05,2.68876882948397e-05,10074.6940095089
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-07-28,2.83123228067949e-05,2.86559840882681e-05,2.7645814948948e-05,2.80068544119916e-05,7882.59322618775
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-07-27,2.85776872510152e-05,3.04953327592096e-05,2.74626592898336e-05,2.83123228067949e-05,11606.5125483956
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-07-26,2.70873457558807e-05,2.88582925569387e-05,2.68835163634207e-05,2.85776872510152e-05,12491.6056972079
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-07-25,2.74128749841062e-05,2.766984095695e-05,2.5539013806028e-05,2.70873457558807e-05,17112.6872692936
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-07-24,2.82726717697443e-05,2.97035018457627e-05,2.71092899044878e-05,2.74128749841062e-05,12210.8876040318
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-07-23,3.00233312055483e-05,3.02057024211812e-05,2.7326687328734e-05,2.82726717697443e-05,12888.5981196879
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-07-22,3.25159694415233e-05,3.25159694415233e-05,2.95744966572071e-05,3.00233312055483e-05,13413.0132963145
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-07-21,3.10125989261751e-05,3.37155935859052e-05,2.93732612332293e-05,3.25159694415233e-05,17196.3769664501
solana,G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,2024-07-20,3.14025387016998e-05,3.23905367821265e-05,2.99163250366139e-05,3.10125989261751e-05,17044.8189946896
