network,pool_address,date,open,high,low,close,volume
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-18,5.113604688269e-05,5.39395856928194e-05,4.57197557761251e-05,4.80127413492929e-05,3888.503077849
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-17,4.75064420630711e-05,5.66675206781388e-05,4.44568406308245e-05,5.113604688269e-05,11446.5460321034
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-16,4.53208367539271e-05,4.86869556525344e-05,3.88172612570213e-05,4.75064420630711e-05,2927.78863431893
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-15,3.54041800139216e-05,4.86187450831004e-05,3.31038985428142e-05,4.53208367539271e-05,2900.52324608068
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-14,3.75131667717195e-05,4.37198730334132e-05,3.50904762227747e-05,3.54041800139216e-05,3272.1396791363
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-13,3.71808911056948e-05,4.24160278749859e-05,3.1188020457126e-05,3.75131667717195e-05,5265.72796704699
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-12,2.6749605764524e-05,3.97510335979729e-05,2.51623110158113e-05,3.71808911056948e-05,4039.72295675141
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-11,2.54332991413897e-05,2.76270385645069e-05,2.46030258043229e-05,2.6749605764524e-05,1851.51585302557
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-10,2.23585643918631e-05,2.78416130961199e-05,2.2224151949913e-05,2.54332991413897e-05,1790.07340411771
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-09,2.18623001434571e-05,2.26340187777247e-05,2.13807661362371e-05,2.23585643918631e-05,1802.782820895
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-08,2.25569495330662e-05,2.30581620349154e-05,2.13706437707134e-05,2.18623001434571e-05,896.229305299112
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-07,2.26969551453092e-05,2.32894776002954e-05,2.16308195130235e-05,2.25569495330662e-05,1077.85717324308
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-06,1.91673458850795e-05,2.29183568055681e-05,1.91673458850795e-05,2.26969551453092e-05,819.545906257386
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-05,1.77156230816054e-05,1.97724401011669e-05,1.77156230816054e-05,1.91673458850795e-05,213.185306818951
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-04,1.79950196147728e-05,1.82528047774835e-05,1.72084102814204e-05,1.77156230816054e-05,235.536057485482
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-03,1.88059451001552e-05,1.90829597572493e-05,1.71511316500604e-05,1.79950196147728e-05,311.567748590025
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-02,1.91809193233399e-05,1.95411069576247e-05,1.87147978846918e-05,1.88059451001552e-05,308.637571488257
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-11-01,2.0170590652617e-05,2.03931952416357e-05,1.89126777170316e-05,1.91809193233399e-05,357.579850397899
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-10-31,2.12410186238707e-05,2.12410186238707e-05,1.99872262289644e-05,2.0170590652617e-05,303.205218034427
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-10-30,2.18073007314404e-05,2.26112319663604e-05,2.10241256929896e-05,2.12410186238707e-05,241.078908142883
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-10-29,2.14006592977407e-05,2.2609494021554e-05,2.13208496766549e-05,2.18073007314404e-05,401.975938037027
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-10-28,2.13685484324964e-05,2.17017616749187e-05,2.03692354096358e-05,2.14006592977407e-05,458.415582381265
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-10-27,2.11714980040862e-05,2.16076973367489e-05,2.07630946712166e-05,2.13685484324964e-05,578.17203050576
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-10-26,2.01700146446705e-05,2.14248189666693e-05,2.00178403165758e-05,2.11714980040862e-05,347.202900281025
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-10-25,2.2950072469198e-05,2.31290852272383e-05,2.014158920454e-05,2.01700146446705e-05,535.391113353864
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-10-24,2.18912491732375e-05,2.30762235886549e-05,2.17967741084413e-05,2.2950072469198e-05,318.057056413854
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-10-23,2.27026233881742e-05,2.27026233881742e-05,2.10680132836227e-05,2.18912491732375e-05,228.842717219299
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-10-22,2.35637214269987e-05,2.47861197958815e-05,2.25270814888787e-05,2.27026233881742e-05,335.046238738127
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-10-21,2.41994603680572e-05,2.50662441685686e-05,2.31493248272323e-05,2.35637214269987e-05,309.071028566714
solana,9GEwNPueWLTBYbQYZ6nETgnzjCnChtjpSt1YPNBaGSbW,2024-10-20,2.31966136024704e-05,2.43021048925061e-05,2.28910886688256e-05,2.41994603680572e-05,164.594419158355
