network,pool_address,date,open,high,low,close,volume
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-18,1.66228643110628e-05,1.67477950241677e-05,1.63166271316679e-05,1.63166271316679e-05,4.79665772359136
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-17,1.61842395049395e-05,1.66228643110628e-05,1.59927951627453e-05,1.66228643110628e-05,4.11045770214444
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-16,1.65113434313996e-05,1.65967628154846e-05,1.61842395049395e-05,1.61842395049395e-05,5.88400272198518
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-15,1.74508486975235e-05,1.74508486975235e-05,1.65113434313996e-05,1.65113434313996e-05,1.32109466041069
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-14,1.778454966601e-05,1.778454966601e-05,1.74508486975235e-05,1.74508486975235e-05,1.11352606460164
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-13,1.70418040036481e-05,1.778454966601e-05,1.70418040036481e-05,1.778454966601e-05,1.79261947700023
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-12,1.64512819825493e-05,1.72281084058227e-05,1.64512819825493e-05,1.70418040036481e-05,4.43415661558835
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-11,1.71493379502918e-05,1.71493379502918e-05,1.64512819825493e-05,1.64512819825493e-05,2.73330181282564
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-10,1.72588233850727e-05,1.72588233850727e-05,1.71493379502918e-05,1.71493379502918e-05,0.841003667704611
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-09,1.60775129673844e-05,1.72588233850727e-05,1.60775129673844e-05,1.72588233850727e-05,3.01296039115805
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-08,1.576738460844e-05,1.65341307386478e-05,1.576738460844e-05,1.60775129673844e-05,2.73899310146927
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-07,1.57436506399015e-05,1.61666745123465e-05,1.57436506399015e-05,1.576738460844e-05,4.02111524300539
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-06,1.59187442392947e-05,1.65232761051468e-05,1.52534524312304e-05,1.57436506399015e-05,7.13139015531683
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-05,1.70790466911159e-05,1.70790466911159e-05,1.59187442392947e-05,1.59187442392947e-05,4.04902251733408
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-04,1.70384466001392e-05,1.70790466911159e-05,1.59916002372025e-05,1.70790466911159e-05,3.00191329115029
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-03,1.76094905071736e-05,1.79434048506422e-05,1.70384466001392e-05,1.70384466001392e-05,4.88804177760978
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-02,1.65752566265876e-05,1.76094905071736e-05,1.65639846379829e-05,1.76094905071736e-05,3.5750677579148
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-09-01,1.74201896489693e-05,1.74201896489693e-05,1.65606965439696e-05,1.65752566265876e-05,5.79163096945735
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-31,1.77116563168263e-05,1.78848433593008e-05,1.72579300745261e-05,1.74201896489693e-05,2.81209181718326
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-30,1.81298339753062e-05,1.81298339753062e-05,1.70559333080477e-05,1.77116563168263e-05,5.05892287004836
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-29,1.79046307862554e-05,1.87487529025998e-05,1.79046307862554e-05,1.81298339753062e-05,6.39543300244095
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-28,1.81085120787545e-05,1.87931098611459e-05,1.7676571272234e-05,1.79046307862554e-05,16.8308610070878
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-27,1.97673010659204e-05,2.02745855771074e-05,1.81085120787545e-05,1.81085120787545e-05,15.4976237188436
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-26,2.10240059701014e-05,2.11616968245129e-05,1.97271703408102e-05,1.97673010659204e-05,15.5047186855917
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-25,2.16023390574008e-05,2.17333708161884e-05,2.04131737490775e-05,2.10240059701014e-05,10.3104944522025
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-24,2.0691906084743e-05,2.31259553402008e-05,2.0485096751949e-05,2.16023390574008e-05,24.071959509657
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-23,1.89932179164931e-05,2.10090031857491e-05,1.87916448995078e-05,2.0691906084743e-05,14.371193243598
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-22,1.85826447395396e-05,1.92200589470694e-05,1.84668458276832e-05,1.89932179164931e-05,7.66032357899724
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-21,1.83289483905874e-05,1.85826447395396e-05,1.78909896272286e-05,1.85826447395396e-05,9.13254909397451
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-20,1.78205986353493e-05,1.90992622339104e-05,1.78205986353493e-05,1.83289483905874e-05,14.1351734202301
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-19,1.77595470278837e-05,1.78361233986982e-05,1.70869873501307e-05,1.78205986353493e-05,10.799612741854
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-18,1.7914370194983e-05,1.81143584794535e-05,1.77595470278837e-05,1.77595470278837e-05,2.35376282512109
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-17,1.76478425758155e-05,1.79573941951668e-05,1.7471903702787e-05,1.7914370194983e-05,4.40853391482955
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-16,1.84690249571344e-05,1.85225231221814e-05,1.72356707469452e-05,1.76478425758155e-05,9.7497239357897
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-15,1.93612930394312e-05,1.96689077649602e-05,1.84690249571344e-05,1.84690249571344e-05,8.83318558066997
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-14,1.99408601830543e-05,1.99522883557166e-05,1.9028815585317e-05,1.93612930394312e-05,8.77003212039987
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-13,2.01505007784988e-05,2.01505007784988e-05,1.93650676219525e-05,1.99408601830543e-05,2.90414688465405
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-12,1.90064933045018e-05,2.02895974884705e-05,1.89570916400464e-05,2.01505007784988e-05,11.071655321278
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-11,2.05053687269375e-05,2.10683935181543e-05,1.90064933045018e-05,1.90064933045018e-05,7.83215691720083
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-10,2.07654753867776e-05,2.07654753867776e-05,2.05053687269375e-05,2.05053687269375e-05,1.00001959430114
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-09,2.15379740199789e-05,2.15379740199789e-05,2.01632022017045e-05,2.07654753867776e-05,10.7291019741646
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-08,1.92103945138112e-05,2.15379740199789e-05,1.85533627483626e-05,2.15379740199789e-05,23.189638507131
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-07,2.01809925616358e-05,2.17143559898325e-05,1.92103945138112e-05,1.92103945138112e-05,22.5641658554192
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-06,1.79463574097199e-05,2.06984172295013e-05,1.79463574097199e-05,2.01809925616358e-05,22.0216126218638
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-05,2.01998267657186e-05,2.01998267657186e-05,1.56155780314937e-05,1.79463574097199e-05,42.7627274519241
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-04,2.09877302723112e-05,2.13439306986934e-05,1.8879782382787e-05,2.01998267657186e-05,26.1698831845649
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-03,2.24737192705815e-05,2.27204123436291e-05,2.02822185403073e-05,2.09877302723112e-05,20.59782701871
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-02,2.48456558873817e-05,2.51385564043528e-05,2.23497360520336e-05,2.24737192705815e-05,33.55461131725
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-08-01,2.48624742796248e-05,2.48624742796248e-05,2.23150815630148e-05,2.48456558873817e-05,39.9540594046863
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-31,2.59132583850452e-05,2.68351302813357e-05,2.48624742796248e-05,2.48624742796248e-05,11.7255697046074
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-30,2.70277389187727e-05,2.79665483377022e-05,2.57447517862058e-05,2.59132583850452e-05,16.5730579441047
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-29,2.77468000997908e-05,2.9176158711433e-05,2.70277389187727e-05,2.70277389187727e-05,15.0526196671066
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-28,2.84281078721474e-05,2.85559720011556e-05,2.77468000997908e-05,2.77468000997908e-05,14.9766014388668
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-27,2.86305768272283e-05,3.03976837481823e-05,2.77929459126438e-05,2.84281078721474e-05,27.2529755338196
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-26,2.70054007877405e-05,2.88005431318149e-05,2.70054007877405e-05,2.86305768272283e-05,19.9341737371109
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-25,2.72404599801033e-05,2.76227577641239e-05,2.547384520242e-05,2.70054007877405e-05,45.4801328179397
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-24,2.81715503517648e-05,2.97306893993901e-05,2.72404599801033e-05,2.72404599801033e-05,31.1650243399411
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-23,2.97469728747462e-05,2.97469728747462e-05,2.74328092932595e-05,2.81715503517648e-05,28.5854634353717
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-22,3.24102482061571e-05,3.24102482061571e-05,2.97469728747462e-05,2.97469728747462e-05,27.6389186126048
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-21,3.10999866651659e-05,3.36554684569646e-05,2.95065535039988e-05,3.24102482061571e-05,43.950608639032
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-20,3.11272754535055e-05,3.24296356517609e-05,3.00516070811994e-05,3.10999866651659e-05,46.6068801397922
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-19,2.69965413880423e-05,3.22718530958312e-05,2.61635471256037e-05,3.11272754535055e-05,58.4084868251019
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-18,2.66815040046946e-05,2.8023651425604e-05,2.58940931824177e-05,2.69965413880423e-05,33.3535881448371
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-17,2.85808188829777e-05,2.95296251066459e-05,2.66706252344839e-05,2.66815040046946e-05,29.6227042627481
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-16,2.68361194422562e-05,2.88550780994533e-05,2.56565548373007e-05,2.85808188829777e-05,62.3541943182719
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-15,2.4296508867782e-05,2.68361194422562e-05,2.39140600256862e-05,2.68361194422562e-05,28.3112479108323
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-14,2.27374236947095e-05,2.4296508867782e-05,2.27374236947095e-05,2.4296508867782e-05,20.6158832062218
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-13,2.21079750938758e-05,2.30899084725534e-05,2.21079750938758e-05,2.27374236947095e-05,11.7745479616658
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-12,2.35163302973689e-05,2.35163302973689e-05,2.21079750938758e-05,2.21079750938758e-05,13.3166980119763
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-11,2.64416517301074e-05,2.75216620421735e-05,2.35163302973689e-05,2.35163302973689e-05,37.4818139636231
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-10,2.60179821217033e-05,2.6717951881953e-05,2.58489641498499e-05,2.64416517301074e-05,19.7091053980163
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-09,2.41273894720821e-05,2.67301737286097e-05,2.38862036839085e-05,2.60179821217033e-05,43.3949569581168
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-08,2.09189172228611e-05,2.51315515804002e-05,2.0064660949907e-05,2.41273894720821e-05,55.0782091370381
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-07,2.31781149475066e-05,2.31781149475066e-05,2.09189172228611e-05,2.09189172228611e-05,25.7912136676161
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-06,2.18784061275028e-05,2.37666181752759e-05,2.1462702283332e-05,2.31781149475066e-05,29.1000544745377
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-05,2.07460743574365e-05,2.29451014154704e-05,1.82948838129238e-05,2.18784061275028e-05,57.1718140283104
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-04,2.23717131921048e-05,2.27027058893965e-05,1.99945475896111e-05,2.07460743574365e-05,45.1211744201965
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-03,2.52091570582346e-05,2.5661553291053e-05,2.17619837903565e-05,2.23717131921048e-05,27.4345879545721
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-02,2.55652678616735e-05,2.69565968254218e-05,2.48194282779827e-05,2.52091570582346e-05,27.71797598088
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-07-01,2.25405785356173e-05,2.59950669532053e-05,2.25405785356173e-05,2.55652678616735e-05,33.3725032035783
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-30,2.22975993437592e-05,2.31057547160033e-05,2.14936063795198e-05,2.25405785356173e-05,11.2007210570861
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-29,2.25896861217613e-05,2.31137965716828e-05,2.20136518527359e-05,2.22975993437592e-05,12.2626722259047
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-28,2.46804486979734e-05,2.4779776012998e-05,2.24657252182772e-05,2.25896861217613e-05,20.7163407043535
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-27,2.19982735903359e-05,2.48422673029189e-05,2.15774913592357e-05,2.46804486979734e-05,40.9739676626184
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-26,2.32078522102114e-05,2.3870579115793e-05,2.19982735903359e-05,2.19982735903359e-05,12.3907199161641
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-25,2.17094045714691e-05,2.43814012919707e-05,2.17094045714691e-05,2.32078522102114e-05,16.8473390331744
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-24,2.02647807002433e-05,2.17094045714691e-05,1.88668792368295e-05,2.17094045714691e-05,26.5025749078299
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-23,2.07639624892876e-05,2.12678698436361e-05,2.0025860342493e-05,2.02647807002433e-05,7.49062437479461
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-22,2.04115350307866e-05,2.11414562706508e-05,1.99280345953494e-05,2.07639624892876e-05,14.0512640689077
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-21,2.11580985011063e-05,2.11580985011063e-05,1.97977161297278e-05,2.04115350307866e-05,15.3344412685936
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-20,2.099782307872e-05,2.26619999534456e-05,2.08793289024793e-05,2.11580985011063e-05,25.9006339317381
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-19,2.11545414121016e-05,2.2416519589888e-05,2.09195020041904e-05,2.099782307872e-05,16.1371703372193
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-18,2.31911840795144e-05,2.31911840795144e-05,2.01204462943404e-05,2.11545414121016e-05,22.4388786318473
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-17,2.49682481758526e-05,2.50022040958943e-05,2.23349112921128e-05,2.31911840795144e-05,22.4974721143669
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-16,2.43506906426887e-05,2.54602678138464e-05,2.43506906426887e-05,2.49682481758526e-05,11.0769201000744
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-15,2.4369485021677e-05,2.5392394034807e-05,2.43506906426887e-05,2.43506906426887e-05,10.0657512654961
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-14,2.55195532579388e-05,2.62147421252089e-05,2.33298995954236e-05,2.4369485021677e-05,22.3865905049194
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-13,2.86055993144981e-05,2.86055993144981e-05,2.53231904822251e-05,2.55195532579388e-05,29.1493341759399
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-12,2.72928660856361e-05,3.05350334748321e-05,2.59917882311092e-05,2.86055993144981e-05,41.6002638816981
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-11,2.7494721843936e-05,2.80077047276289e-05,2.60136941343759e-05,2.72928660856361e-05,37.4708674324303
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-10,2.89004496460032e-05,2.89004496460032e-05,2.7054269585398e-05,2.7494721843936e-05,18.4029711385235
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-09,2.72322346597964e-05,2.90688572249874e-05,2.72322346597964e-05,2.89004496460032e-05,18.0850718531923
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-08,2.87231499713983e-05,2.93920497464214e-05,2.72322346597964e-05,2.72322346597964e-05,22.8010741893307
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-07,3.18018110364898e-05,3.21197032110681e-05,2.60668446958116e-05,2.87231499713983e-05,52.4753820845985
solana,DPasfpNKTUDXMiM6tJJ41XiwqwuXEhsgcwuJY2t61p3D,2024-06-06,3.39233498510453e-05,3.39233498510453e-05,3.18018110364898e-05,3.18018110364898e-05,12.3416259424195
